pair,ts,direction,reason
EURGBP,2024-03-01 07:00:00+00:00,-1,invalid_sl
EURGBP,2024-03-04 00:57:00+00:00,1,invalid_sl
EURGBP,2024-03-05 03:57:00+00:00,1,invalid_sl
EURGBP,2024-03-12 02:53:00+00:00,1,position_open
EURGBP,2024-03-13 01:27:00+00:00,-1,invalid_sl
EURGBP,2024-03-28 06:37:00+00:00,-1,invalid_sl
EURGBP,2024-03-28 19:27:00+00:00,-1,invalid_sl
EURGBP,2024-03-29 01:24:00+00:00,-1,invalid_sl
EURGBP,2024-04-12 00:52:00+00:00,-1,invalid_sl
EURGBP,2024-04-15 00:01:00+00:00,-1,position_open
EURGBP,2024-04-15 00:42:00+00:00,1,position_open
EURGBP,2024-04-16 23:27:00+00:00,1,position_open
EURGBP,2024-04-22 00:34:00+00:00,1,invalid_sl
EURGBP,2024-05-07 00:31:00+00:00,1,invalid_sl
EURGBP,2024-05-10 13:59:00+00:00,1,invalid_sl
EURGBP,2024-05-22 22:34:00+00:00,1,invalid_sl
EURGBP,2024-05-27 18:19:00+00:00,-1,invalid_sl
EURGBP,2024-05-27 19:29:00+00:00,1,invalid_sl
EURGBP,2024-05-29 01:30:00+00:00,1,position_open
EURGBP,2024-05-29 02:35:00+00:00,-1,position_open
EURGBP,2024-05-29 03:32:00+00:00,1,position_open
EURGBP,2024-05-29 05:25:00+00:00,-1,position_open
EURGBP,2024-06-03 20:00:00+00:00,1,invalid_sl
EURGBP,2024-06-04 00:04:00+00:00,-1,invalid_sl
EURGBP,2024-06-19 01:42:00+00:00,-1,invalid_sl
EURGBP,2024-06-19 22:50:00+00:00,1,position_open
EURGBP,2024-06-20 18:30:00+00:00,-1,position_open
EURGBP,2024-06-21 11:44:00+00:00,1,invalid_sl
EURGBP,2024-06-25 20:16:00+00:00,1,invalid_sl
EURGBP,2024-06-28 11:38:00+00:00,-1,position_open
EURGBP,2024-07-02 23:00:00+00:00,-1,position_open
EURGBP,2024-07-03 00:28:00+00:00,1,position_open
EURGBP,2024-07-03 02:51:00+00:00,-1,position_open
EURGBP,2024-07-03 22:36:00+00:00,1,position_open
EURGBP,2024-07-04 01:46:00+00:00,-1,position_open
EURGBP,2024-07-04 04:28:00+00:00,1,position_open
EURGBP,2024-07-04 05:41:00+00:00,1,position_open
EURGBP,2024-07-08 00:56:00+00:00,-1,position_open
EURGBP,2024-07-08 01:41:00+00:00,1,position_open
EURGBP,2024-07-08 05:11:00+00:00,-1,position_open
EURGBP,2024-07-08 07:27:00+00:00,1,position_open
EURGBP,2024-07-14 23:18:00+00:00,-1,position_open
EURGBP,2024-07-16 00:00:00+00:00,1,invalid_sl
EURGBP,2024-07-17 12:42:00+00:00,1,invalid_sl
EURGBP,2024-07-19 16:44:00+00:00,-1,position_open
EURGBP,2024-07-19 17:15:00+00:00,1,position_open
EURGBP,2024-07-28 22:54:00+00:00,1,invalid_sl
EURGBP,2024-07-30 23:43:00+00:00,-1,position_open
EURGBP,2024-08-04 23:21:00+00:00,1,invalid_sl
EURGBP,2024-08-14 22:44:00+00:00,1,position_open
EURGBP,2024-08-15 01:16:00+00:00,-1,position_open
EURGBP,2024-08-22 07:15:00+00:00,-1,invalid_sl
EURGBP,2024-08-22 22:43:00+00:00,1,position_open
EURGBP,2024-08-26 00:07:00+00:00,-1,position_open
EURGBP,2024-08-26 00:39:00+00:00,1,position_open
EURGBP,2024-08-26 02:49:00+00:00,1,position_open
EURGBP,2024-08-26 04:31:00+00:00,-1,position_open
EURGBP,2024-08-26 05:32:00+00:00,1,position_open
EURGBP,2024-08-26 06:58:00+00:00,1,position_open
EURGBP,2024-08-26 23:13:00+00:00,1,position_open
EURGBP,2024-08-28 03:44:00+00:00,-1,invalid_sl
EURGBP,2024-09-02 22:39:00+00:00,1,invalid_sl
EURGBP,2024-09-09 21:45:00+00:00,1,position_open
EURGBP,2024-09-17 23:52:00+00:00,1,position_open
EURGBP,2024-09-20 00:01:00+00:00,-1,invalid_sl
EURGBP,2024-09-25 23:13:00+00:00,1,position_open
EURGBP,2024-10-02 21:30:00+00:00,-1,invalid_sl
EURGBP,2024-10-06 23:02:00+00:00,1,position_open
EURGBP,2024-10-07 00:47:00+00:00,-1,position_open
EURGBP,2024-10-07 03:15:00+00:00,-1,position_open
EURGBP,2024-10-09 08:17:00+00:00,-1,invalid_sl
EURGBP,2024-10-16 01:23:00+00:00,1,invalid_sl
EURGBP,2024-10-16 22:00:00+00:00,-1,position_open
EURGBP,2024-10-16 23:11:00+00:00,-1,position_open
EURGBP,2024-10-17 02:12:00+00:00,-1,position_open
EURGBP,2024-10-17 03:25:00+00:00,1,position_open
EURGBP,2024-10-17 03:52:00+00:00,-1,position_open
EURGBP,2024-10-17 04:38:00+00:00,1,position_open
EURGBP,2024-10-17 05:28:00+00:00,-1,position_open
EURGBP,2024-10-17 09:45:00+00:00,1,position_open
EURGBP,2024-10-17 10:18:00+00:00,-1,position_open
EURGBP,2024-10-21 00:42:00+00:00,1,position_open
EURGBP,2024-10-21 02:38:00+00:00,-1,position_open
EURGBP,2024-10-21 06:15:00+00:00,1,position_open
EURGBP,2024-10-24 04:43:00+00:00,1,invalid_sl
EURGBP,2024-10-29 22:00:00+00:00,-1,position_open
EURGBP,2024-10-29 22:44:00+00:00,1,position_open
EURGBP,2024-11-06 08:39:00+00:00,1,invalid_sl
EURGBP,2024-11-11 23:00:00+00:00,-1,invalid_sl
EURGBP,2024-11-13 03:27:00+00:00,1,position_open
EURGBP,2024-11-27 14:06:00+00:00,1,position_open
EURGBP,2024-11-27 15:43:00+00:00,-1,position_open
EURGBP,2024-12-09 13:56:00+00:00,-1,invalid_sl
EURGBP,2024-12-27 00:30:00+00:00,1,invalid_sl
EURGBP,2024-12-30 10:13:00+00:00,1,invalid_sl
EURGBP,2025-01-03 21:59:00+00:00,1,invalid_sl
EURGBP,2025-01-08 10:34:00+00:00,-1,invalid_sl
EURGBP,2025-01-08 20:47:00+00:00,-1,position_open
EURGBP,2025-01-08 21:59:00+00:00,1,position_open
EURGBP,2025-01-10 00:00:00+00:00,1,invalid_sl
EURGBP,2025-01-15 17:40:00+00:00,-1,position_open
EURGBP,2025-01-15 18:45:00+00:00,-1,position_open
EURGBP,2025-01-15 19:42:00+00:00,1,position_open
EURGBP,2025-01-15 21:17:00+00:00,-1,position_open
EURGBP,2025-01-16 01:42:00+00:00,1,position_open
EURGBP,2025-01-16 11:57:00+00:00,-1,invalid_sl
EURGBP,2025-01-19 23:49:00+00:00,1,invalid_sl
EURGBP,2025-01-29 11:15:00+00:00,1,invalid_sl
EURGBP,2025-01-30 19:45:00+00:00,1,position_open
EURGBP,2025-01-30 20:30:00+00:00,-1,position_open
EURGBP,2025-01-31 09:00:00+00:00,1,invalid_sl
EURGBP,2025-02-04 04:31:00+00:00,1,invalid_sl
EURGBP,2025-02-12 04:49:00+00:00,1,invalid_sl
EURGBP,2025-02-12 13:30:00+00:00,-1,invalid_sl
EURGBP,2025-02-20 23:45:00+00:00,-1,position_open
EURGBP,2025-02-24 18:45:00+00:00,1,invalid_sl
EURGBP,2025-02-27 22:59:00+00:00,-1,invalid_sl
EURGBP,2025-03-03 18:05:00+00:00,-1,invalid_sl
EURGBP,2025-03-03 22:56:00+00:00,-1,position_open
EURGBP,2025-03-07 02:34:00+00:00,1,invalid_sl
EURGBP,2025-03-10 00:00:00+00:00,1,invalid_sl
EURGBP,2025-03-17 22:54:00+00:00,1,position_open
EURGBP,2025-03-18 22:00:00+00:00,-1,invalid_sl
EURGBP,2025-03-19 22:42:00+00:00,1,invalid_sl
EURGBP,2025-03-23 21:23:00+00:00,1,invalid_sl
EURGBP,2025-03-26 07:00:00+00:00,-1,invalid_sl
EURGBP,2025-03-31 14:55:00+00:00,-1,position_open
EURGBP,2025-04-13 22:00:00+00:00,-1,invalid_sl
EURGBP,2025-04-17 22:14:00+00:00,-1,position_open
EURGBP,2025-04-22 05:30:00+00:00,1,invalid_sl
EURGBP,2025-04-25 00:18:00+00:00,-1,position_open
EURGBP,2025-05-07 02:46:00+00:00,1,position_open
EURGBP,2025-05-08 10:57:00+00:00,-1,invalid_sl
EURGBP,2025-05-23 11:44:00+00:00,1,invalid_sl
EURGBP,2025-05-29 11:03:00+00:00,1,invalid_sl
EURGBP,2025-06-02 13:07:00+00:00,-1,position_open
EURGBP,2025-06-03 08:40:00+00:00,1,position_open
EURGBP,2025-06-04 22:00:00+00:00,-1,invalid_sl
EURGBP,2025-06-06 18:34:00+00:00,1,position_open
EURGBP,2025-06-10 06:00:00+00:00,-1,invalid_sl
EURGBP,2025-06-10 17:56:00+00:00,1,invalid_sl
EURGBP,2025-06-10 22:00:00+00:00,-1,invalid_sl
EURGBP,2025-06-11 22:54:00+00:00,1,position_open
EURGBP,2025-06-13 03:50:00+00:00,1,position_open
EURGBP,2025-06-13 05:14:00+00:00,1,position_open
EURGBP,2025-06-24 18:07:00+00:00,-1,position_open
EURGBP,2025-07-01 20:59:00+00:00,1,invalid_sl
EURGBP,2025-07-18 20:47:00+00:00,1,invalid_sl
EURGBP,2025-08-04 14:00:00+00:00,-1,invalid_sl
EURGBP,2025-08-18 00:57:00+00:00,-1,invalid_sl
EURGBP,2025-08-18 22:00:00+00:00,-1,invalid_sl
EURGBP,2025-08-19 17:00:00+00:00,-1,position_open
EURGBP,2025-08-21 23:04:00+00:00,1,invalid_sl
EURGBP,2025-08-22 14:00:00+00:00,-1,invalid_sl
EURGBP,2025-08-26 00:03:00+00:00,-1,invalid_sl
EURGBP,2025-08-28 22:02:00+00:00,-1,invalid_sl
EURGBP,2025-09-11 23:00:00+00:00,1,invalid_sl
EURGBP,2025-09-18 09:33:00+00:00,1,invalid_sl
EURGBP,2025-09-18 22:00:00+00:00,-1,invalid_sl
EURGBP,2025-09-24 22:12:00+00:00,1,position_open
EURGBP,2025-09-25 02:18:00+00:00,-1,position_open
EURGBP,2025-09-25 03:18:00+00:00,1,position_open
EURGBP,2025-09-25 04:48:00+00:00,-1,position_open
EURGBP,2025-09-25 07:03:00+00:00,-1,position_open
EURGBP,2025-10-21 21:21:00+00:00,-1,invalid_sl
EURGBP,2025-10-23 23:24:00+00:00,-1,position_open
EURGBP,2025-10-24 01:09:00+00:00,-1,position_open
EURGBP,2025-10-27 22:49:00+00:00,1,invalid_sl
EURGBP,2025-11-11 17:26:00+00:00,-1,invalid_sl
EURGBP,2025-11-11 22:00:00+00:00,1,invalid_sl
EURGBP,2025-11-12 11:39:00+00:00,-1,position_open
EURGBP,2025-11-12 12:45:00+00:00,1,position_open
EURGBP,2025-11-18 11:29:00+00:00,1,position_open
EURGBP,2025-11-20 23:00:00+00:00,-1,invalid_sl
EURGBP,2025-12-09 22:55:00+00:00,1,position_open
EURGBP,2025-12-09 23:00:00+00:00,-1,position_open
EURGBP,2025-12-09 23:42:00+00:00,1,position_open
EURGBP,2025-12-10 00:40:00+00:00,-1,position_open
EURGBP,2025-12-10 01:45:00+00:00,-1,position_open
EURGBP,2025-12-10 07:25:00+00:00,-1,position_open
EURGBP,2025-12-10 11:51:00+00:00,1,invalid_sl
EURGBP,2025-12-10 18:29:00+00:00,1,position_open
EURGBP,2025-12-12 14:23:00+00:00,1,position_open
EURGBP,2025-12-17 23:00:00+00:00,-1,invalid_sl
EURGBP,2025-12-26 20:37:00+00:00,1,invalid_sl
EURGBP,2026-01-05 01:10:00+00:00,-1,position_open
EURGBP,2026-01-05 08:00:00+00:00,1,position_open
EURGBP,2026-01-05 08:59:00+00:00,-1,position_open
EURGBP,2026-01-08 00:33:00+00:00,1,position_open
EURGBP,2026-01-16 01:34:00+00:00,-1,position_open
EURGBP,2026-01-20 23:00:00+00:00,-1,invalid_sl
EURGBP,2026-01-22 02:30:00+00:00,1,invalid_sl
EURGBP,2026-01-23 02:30:00+00:00,1,invalid_sl
EURGBP,2026-01-23 04:38:00+00:00,1,invalid_sl
EURGBP,2026-01-23 07:00:00+00:00,1,invalid_sl
EURGBP,2026-02-04 03:00:00+00:00,1,invalid_sl
EURGBP,2026-02-13 05:57:00+00:00,1,invalid_sl
EURGBP,2026-03-16 23:14:00+00:00,-1,invalid_sl
EURGBP,2026-03-23 04:44:00+00:00,-1,position_open
EURGBP,2026-03-23 20:37:00+00:00,1,invalid_sl
EURGBP,2026-03-29 22:00:00+00:00,-1,invalid_sl
EURGBP,2026-04-05 21:59:00+00:00,1,position_open
EURGBP,2026-04-05 23:41:00+00:00,-1,position_open
EURGBP,2026-04-08 07:31:00+00:00,1,position_open
EURGBP,2026-04-14 23:50:00+00:00,-1,position_open
EURGBP,2026-04-15 06:52:00+00:00,1,position_open
EURGBP,2026-04-15 07:40:00+00:00,1,position_open
EURGBP,2026-04-23 23:27:00+00:00,1,invalid_sl
EURGBP,2026-04-24 00:04:00+00:00,-1,invalid_sl
EURGBP,2026-04-27 18:51:00+00:00,-1,invalid_sl
EURGBP,2026-04-30 11:00:00+00:00,-1,invalid_sl
EURGBP,2026-05-13 05:04:00+00:00,1,invalid_sl
EURGBP,2026-06-01 20:59:00+00:00,1,invalid_sl
EURGBP,2026-06-02 23:04:00+00:00,1,position_open
EURGBP,2026-06-03 01:47:00+00:00,-1,position_open
EURGBP,2026-06-03 04:16:00+00:00,1,position_open
EURGBP,2026-06-03 05:51:00+00:00,1,position_open
EURGBP,2026-06-07 22:00:00+00:00,-1,invalid_sl
EURGBP,2026-06-16 22:56:00+00:00,1,position_open
EURGBP,2026-06-17 03:36:00+00:00,1,position_open
EURGBP,2026-06-17 04:32:00+00:00,-1,position_open
EURGBP,2026-06-17 20:38:00+00:00,-1,position_open
EURGBP,2026-06-18 21:43:00+00:00,1,invalid_sl
EURGBP,2026-06-19 04:01:00+00:00,-1,invalid_sl
EURGBP,2026-06-19 17:42:00+00:00,-1,invalid_sl
EURGBP,2026-06-24 20:56:00+00:00,1,invalid_sl
EURAUD,2024-01-25 21:59:00+00:00,1,invalid_sl
EURAUD,2024-01-30 06:01:00+00:00,-1,invalid_sl
EURAUD,2024-01-31 19:00:00+00:00,-1,invalid_sl
EURAUD,2024-02-05 02:15:00+00:00,-1,invalid_sl
EURAUD,2024-02-07 05:31:00+00:00,1,invalid_sl
EURAUD,2024-03-01 21:59:00+00:00,1,invalid_sl
EURAUD,2024-03-12 19:11:00+00:00,-1,position_open
EURAUD,2024-03-15 11:56:00+00:00,-1,invalid_sl
EURAUD,2024-03-18 07:31:00+00:00,1,invalid_sl
EURAUD,2024-03-25 23:42:00+00:00,1,invalid_sl
EURAUD,2024-03-26 21:40:00+00:00,1,invalid_sl
EURAUD,2024-03-27 09:01:00+00:00,1,invalid_sl
EURAUD,2024-04-03 14:00:00+00:00,1,invalid_sl
EURAUD,2024-04-26 20:33:00+00:00,-1,invalid_sl
EURAUD,2024-05-03 04:08:00+00:00,1,invalid_sl
EURAUD,2024-05-07 11:11:00+00:00,-1,position_open
EURAUD,2024-05-08 23:04:00+00:00,-1,position_open
EURAUD,2024-05-08 23:25:00+00:00,1,position_open
EURAUD,2024-05-21 23:31:00+00:00,-1,position_open
EURAUD,2024-05-29 05:47:00+00:00,1,position_open
EURAUD,2024-05-29 06:38:00+00:00,-1,position_open
EURAUD,2024-05-30 01:01:00+00:00,-1,position_open
EURAUD,2024-06-26 20:59:00+00:00,1,invalid_sl
EURAUD,2024-06-27 23:07:00+00:00,1,invalid_sl
EURAUD,2024-07-02 13:37:00+00:00,1,invalid_sl
EURAUD,2024-07-02 14:10:00+00:00,-1,invalid_sl
EURAUD,2024-07-03 01:29:00+00:00,1,invalid_sl
EURAUD,2024-07-10 22:02:00+00:00,1,position_open
EURAUD,2024-07-10 23:12:00+00:00,-1,position_open
EURAUD,2024-07-17 23:50:00+00:00,1,invalid_sl
EURAUD,2024-07-25 20:37:00+00:00,1,position_open
EURAUD,2024-07-26 00:45:00+00:00,-1,position_open
EURAUD,2024-07-30 20:59:00+00:00,1,invalid_sl
EURAUD,2024-08-02 20:59:00+00:00,1,invalid_sl
EURAUD,2024-08-11 21:12:00+00:00,1,invalid_sl
EURAUD,2024-08-13 20:50:00+00:00,-1,invalid_sl
EURAUD,2024-09-02 20:59:00+00:00,1,position_open
EURAUD,2024-09-02 21:54:00+00:00,1,position_open
EURAUD,2024-09-12 12:47:00+00:00,-1,position_open
EURAUD,2024-09-23 22:03:00+00:00,1,position_open
EURAUD,2024-09-23 22:39:00+00:00,-1,position_open
EURAUD,2024-10-02 18:22:00+00:00,-1,invalid_sl
EURAUD,2024-10-20 21:59:00+00:00,1,invalid_sl
EURAUD,2024-11-28 23:23:00+00:00,1,position_open
EURAUD,2024-11-29 00:01:00+00:00,-1,position_open
EURAUD,2024-11-29 00:56:00+00:00,1,position_open
EURAUD,2024-11-29 01:37:00+00:00,-1,position_open
EURAUD,2024-12-05 19:59:00+00:00,-1,invalid_sl
EURAUD,2024-12-25 02:41:00+00:00,1,invalid_sl
EURAUD,2024-12-27 01:38:00+00:00,-1,position_open
EURAUD,2024-12-27 04:31:00+00:00,1,invalid_sl
EURAUD,2025-01-03 21:59:00+00:00,1,invalid_sl
EURAUD,2025-01-20 21:18:00+00:00,-1,position_open
EURAUD,2025-01-21 08:49:00+00:00,-1,position_open
EURAUD,2025-02-23 23:56:00+00:00,1,position_open
EURAUD,2025-02-24 00:07:00+00:00,-1,position_open
EURAUD,2025-03-05 07:26:00+00:00,-1,invalid_sl
EURAUD,2025-04-03 08:10:00+00:00,1,position_open
EURAUD,2025-04-03 08:40:00+00:00,-1,position_open
EURAUD,2025-04-07 02:48:00+00:00,-1,position_open
EURAUD,2025-04-07 05:10:00+00:00,1,position_open
EURAUD,2025-04-17 21:25:00+00:00,-1,invalid_sl
EURAUD,2025-04-18 20:45:00+00:00,1,invalid_sl
EURAUD,2025-04-21 13:41:00+00:00,-1,invalid_sl
EURAUD,2025-04-21 22:42:00+00:00,1,invalid_sl
EURAUD,2025-04-23 03:19:00+00:00,1,position_open
EURAUD,2025-04-23 04:09:00+00:00,-1,position_open
EURAUD,2025-04-29 19:55:00+00:00,-1,invalid_sl
EURAUD,2025-05-05 05:39:00+00:00,-1,invalid_sl
EURAUD,2025-05-12 03:27:00+00:00,-1,position_open
EURAUD,2025-05-25 21:44:00+00:00,1,invalid_sl
EURAUD,2025-07-08 14:28:00+00:00,1,position_open
EURAUD,2025-07-08 22:29:00+00:00,1,position_open
EURAUD,2025-07-09 00:53:00+00:00,-1,position_open
EURAUD,2025-07-09 01:31:00+00:00,-1,position_open
EURAUD,2025-07-09 03:20:00+00:00,1,position_open
EURAUD,2025-07-09 04:21:00+00:00,-1,position_open
EURAUD,2025-07-09 19:55:00+00:00,1,invalid_sl
EURAUD,2025-07-24 22:40:00+00:00,-1,position_open
EURAUD,2025-07-25 01:30:00+00:00,1,position_open
EURAUD,2025-08-04 23:58:00+00:00,-1,position_open
EURAUD,2025-08-05 01:15:00+00:00,-1,position_open
EURAUD,2025-08-05 02:44:00+00:00,1,position_open
EURAUD,2025-08-05 05:56:00+00:00,-1,invalid_sl
EURAUD,2025-08-28 23:53:00+00:00,1,invalid_sl
EURAUD,2025-09-22 06:30:00+00:00,1,invalid_sl
EURAUD,2025-09-25 07:58:00+00:00,-1,invalid_sl
EURAUD,2025-10-07 23:06:00+00:00,-1,position_open
EURAUD,2025-10-08 00:13:00+00:00,1,position_open
EURAUD,2025-10-10 05:00:00+00:00,1,invalid_sl
EURAUD,2025-10-13 20:59:00+00:00,1,invalid_sl
EURAUD,2025-10-27 16:29:00+00:00,-1,invalid_sl
EURAUD,2025-10-30 00:12:00+00:00,-1,position_open
EURAUD,2025-11-04 22:57:00+00:00,1,invalid_sl
EURAUD,2025-11-12 22:55:00+00:00,1,invalid_sl
EURAUD,2025-11-24 08:00:00+00:00,-1,invalid_sl
EURAUD,2025-12-01 00:29:00+00:00,1,position_open
EURAUD,2025-12-03 02:16:00+00:00,-1,position_open
EURAUD,2025-12-03 03:31:00+00:00,-1,position_open
EURAUD,2025-12-03 08:24:00+00:00,1,position_open
EURAUD,2025-12-03 10:54:00+00:00,1,position_open
EURAUD,2025-12-08 22:30:00+00:00,-1,invalid_sl
EURAUD,2025-12-10 05:04:00+00:00,-1,invalid_sl
EURAUD,2025-12-12 13:26:00+00:00,-1,position_open
EURAUD,2025-12-22 22:03:00+00:00,1,invalid_sl
EURAUD,2025-12-22 23:05:00+00:00,-1,position_open
EURAUD,2025-12-22 23:41:00+00:00,1,position_open
EURAUD,2025-12-25 07:48:00+00:00,-1,invalid_sl
EURAUD,2025-12-26 12:55:00+00:00,-1,invalid_sl
EURAUD,2026-01-09 05:16:00+00:00,-1,invalid_sl
EURAUD,2026-01-19 18:50:00+00:00,-1,position_open
EURAUD,2026-01-19 20:59:00+00:00,-1,position_open
EURAUD,2026-01-19 21:32:00+00:00,1,position_open
EURAUD,2026-01-26 04:07:00+00:00,1,invalid_sl
EURAUD,2026-01-28 02:44:00+00:00,-1,position_open
EURAUD,2026-02-05 07:53:00+00:00,1,position_open
EURAUD,2026-02-05 09:16:00+00:00,1,position_open
EURAUD,2026-02-05 09:58:00+00:00,-1,position_open
EURAUD,2026-02-05 11:30:00+00:00,-1,position_open
EURAUD,2026-02-05 12:56:00+00:00,1,position_open
EURAUD,2026-02-16 23:05:00+00:00,1,position_open
EURAUD,2026-02-17 00:02:00+00:00,1,position_open
EURAUD,2026-02-18 07:41:00+00:00,1,invalid_sl
EURAUD,2026-02-19 00:30:00+00:00,1,invalid_sl
EURAUD,2026-02-27 01:53:00+00:00,1,invalid_sl
EURAUD,2026-03-24 15:56:00+00:00,-1,invalid_sl
EURAUD,2026-03-27 13:45:00+00:00,1,invalid_sl
EURAUD,2026-04-08 04:55:00+00:00,-1,invalid_sl
EURAUD,2026-04-16 02:47:00+00:00,-1,invalid_sl
EURAUD,2026-05-18 06:08:00+00:00,1,invalid_sl
EURAUD,2026-05-20 20:59:00+00:00,1,invalid_sl
EURAUD,2026-05-21 20:59:00+00:00,1,invalid_sl
EURAUD,2026-05-21 22:40:00+00:00,1,position_open
EURAUD,2026-05-26 22:56:00+00:00,1,position_open
EURAUD,2026-05-27 01:26:00+00:00,-1,position_open
EURAUD,2026-06-03 21:52:00+00:00,1,invalid_sl
EURAUD,2026-06-09 08:12:00+00:00,1,invalid_sl
EURAUD,2026-06-22 22:56:00+00:00,1,position_open
EURCHF,2024-01-04 20:08:00+00:00,-1,invalid_sl
EURCHF,2024-01-05 21:12:00+00:00,1,position_open
EURCHF,2024-01-07 22:50:00+00:00,-1,invalid_sl
EURCHF,2024-01-17 10:45:00+00:00,-1,invalid_sl
EURCHF,2024-02-01 23:35:00+00:00,1,position_open
EURCHF,2024-02-02 00:21:00+00:00,-1,position_open
EURCHF,2024-02-02 02:34:00+00:00,-1,position_open
EURCHF,2024-02-02 05:49:00+00:00,1,position_open
EURCHF,2024-02-16 14:45:00+00:00,1,invalid_sl
EURCHF,2024-02-19 00:00:00+00:00,1,position_open
EURCHF,2024-02-19 00:49:00+00:00,-1,position_open
EURCHF,2024-02-19 09:31:00+00:00,-1,invalid_sl
EURCHF,2024-03-06 23:58:00+00:00,1,invalid_sl
EURCHF,2024-03-08 00:47:00+00:00,-1,position_open
EURCHF,2024-03-08 01:33:00+00:00,1,position_open
EURCHF,2024-03-08 02:08:00+00:00,-1,position_open
EURCHF,2024-03-08 03:33:00+00:00,1,position_open
EURCHF,2024-03-08 05:01:00+00:00,-1,position_open
EURCHF,2024-03-13 00:23:00+00:00,1,invalid_sl
EURCHF,2024-03-18 01:31:00+00:00,1,position_open
EURCHF,2024-03-18 02:46:00+00:00,-1,position_open
EURCHF,2024-03-18 05:10:00+00:00,1,position_open
EURCHF,2024-03-21 17:01:00+00:00,-1,position_open
EURCHF,2024-03-22 01:36:00+00:00,1,position_open
EURCHF,2024-03-22 03:52:00+00:00,-1,position_open
EURCHF,2024-03-22 08:54:00+00:00,1,position_open
EURCHF,2024-03-22 12:30:00+00:00,-1,position_open
EURCHF,2024-04-07 21:49:00+00:00,-1,invalid_sl
EURCHF,2024-04-10 17:31:00+00:00,1,invalid_sl
EURCHF,2024-04-11 22:58:00+00:00,1,invalid_sl
EURCHF,2024-04-18 07:28:00+00:00,-1,invalid_sl
EURCHF,2024-04-18 23:24:00+00:00,1,invalid_sl
EURCHF,2024-04-23 10:32:00+00:00,1,position_open
EURCHF,2024-05-01 00:22:00+00:00,1,position_open
EURCHF,2024-05-01 00:40:00+00:00,-1,position_open
EURCHF,2024-05-01 01:45:00+00:00,-1,position_open
EURCHF,2024-05-01 02:19:00+00:00,1,position_open
EURCHF,2024-05-01 03:27:00+00:00,1,position_open
EURCHF,2024-05-06 10:07:00+00:00,1,invalid_sl
EURCHF,2024-05-09 12:29:00+00:00,1,invalid_sl
EURCHF,2024-05-20 21:36:00+00:00,-1,invalid_sl
EURCHF,2024-05-23 12:00:00+00:00,-1,invalid_sl
EURCHF,2024-05-24 18:29:00+00:00,-1,position_open
EURCHF,2024-05-27 20:29:00+00:00,1,invalid_sl
EURCHF,2024-05-27 23:23:00+00:00,1,position_open
EURCHF,2024-05-28 00:43:00+00:00,-1,position_open
EURCHF,2024-05-28 04:01:00+00:00,1,position_open
EURCHF,2024-05-28 05:39:00+00:00,-1,position_open
EURCHF,2024-06-10 23:09:00+00:00,1,invalid_sl
EURCHF,2024-06-12 22:52:00+00:00,1,position_open
EURCHF,2024-06-17 04:43:00+00:00,-1,position_open
EURCHF,2024-06-17 06:00:00+00:00,1,invalid_sl
EURCHF,2024-06-19 01:34:00+00:00,-1,invalid_sl
EURCHF,2024-06-27 21:42:00+00:00,1,invalid_sl
EURCHF,2024-07-04 00:17:00+00:00,1,position_open
EURCHF,2024-07-04 01:11:00+00:00,-1,position_open
EURCHF,2024-07-04 22:10:00+00:00,-1,invalid_sl
EURCHF,2024-07-09 22:20:00+00:00,1,position_open
EURCHF,2024-07-17 00:56:00+00:00,1,invalid_sl
EURCHF,2024-07-23 23:45:00+00:00,1,invalid_sl
EURCHF,2024-07-28 22:00:00+00:00,-1,invalid_sl
EURCHF,2024-07-29 22:00:00+00:00,1,invalid_sl
EURCHF,2024-07-30 03:37:00+00:00,1,invalid_sl
EURCHF,2024-08-02 04:13:00+00:00,-1,invalid_sl
EURCHF,2024-08-05 22:54:00+00:00,1,position_open
EURCHF,2024-08-14 05:00:00+00:00,-1,position_open
EURCHF,2024-08-14 06:13:00+00:00,-1,position_open
EURCHF,2024-08-14 17:10:00+00:00,1,invalid_sl
EURCHF,2024-08-15 22:25:00+00:00,1,position_open
EURCHF,2024-08-15 23:38:00+00:00,1,position_open
EURCHF,2024-08-16 00:25:00+00:00,-1,position_open
EURCHF,2024-08-16 05:43:00+00:00,1,position_open
EURCHF,2024-08-29 08:00:00+00:00,1,invalid_sl
EURCHF,2024-08-29 21:06:00+00:00,1,invalid_sl
EURCHF,2024-08-29 21:56:00+00:00,1,position_open
EURCHF,2024-09-04 16:04:00+00:00,1,invalid_sl
EURCHF,2024-09-17 21:30:00+00:00,-1,invalid_sl
EURCHF,2024-09-22 22:57:00+00:00,1,invalid_sl
EURCHF,2024-10-03 20:59:00+00:00,1,invalid_sl
EURCHF,2024-10-07 22:33:00+00:00,1,invalid_sl
EURCHF,2024-10-07 23:49:00+00:00,1,position_open
EURCHF,2024-10-20 22:46:00+00:00,1,position_open
EURCHF,2024-10-20 23:51:00+00:00,-1,position_open
EURCHF,2024-10-21 00:06:00+00:00,1,position_open
EURCHF,2024-10-21 01:02:00+00:00,1,position_open
EURCHF,2024-10-21 02:16:00+00:00,-1,position_open
EURCHF,2024-10-25 14:40:00+00:00,-1,invalid_sl
EURCHF,2024-10-30 04:34:00+00:00,-1,invalid_sl
EURCHF,2024-11-03 23:00:00+00:00,1,invalid_sl
